==PROF== Connected to process 159878 (/home/mudler/lagncu/laguna-gen)
==PROF== Disconnected from process 159878
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Memory Workload Analysis","L2 Persisting Size","byte","4718592",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Memory Workload Analysis","L2 Hit Rate","%","36.51",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Memory Workload Analysis","Mem Pipes Busy","%","38.69",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L1TEX might not be optimal. On average, only 3.7 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","34.24"
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global stores to L1TEX might not be optimal. On average, only 4.0 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global stores.","global","33.86"
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Scheduler Statistics","One or More Eligible","%","29.63",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Scheduler Statistics","Issued Warp Per Scheduler","","0.30",
